Chn,dec,id,Time,t,B0,B0,B0,,C0,,,,,,,
,0,000000B2,27630.86472,,,,,,,,,,,,,
,0,163,27630.86498,,,,,,,,,,,,,
,0,230,27630.86523,,,,,,,,,,,,,
,0,323,27630.86549,,,,,,,,,,,,,
,0,500,27630.86566,,,,,,,,,,,,,
,0,565,27630.86591,,,,,,,,,,,,,
,0,163,27630.86651,,,,,,,,,,,,,
,0,565,27630.86694,,,,,,,,,,,,,
,0,163,27630.8683,,,,,,,,,,,,,
,0,565,27630.86873,,,,,,,,,,,,,
,0,163,27630.87035,,,,,,,,,,,,,
,0,565,27630.87078,,,,,,,,,,,,,
,0,163,27630.8724,,,,,,,,,,,,,
,0,565,27630.87283,,,,,,,,,,,,,
,0,000000C4,27630.87377,,,,,,,,,,,,,
,0,90,27630.87394,,,,,,,,,,,,,
,0,98,27630.87419,,,,,,,,,,,,,
,0,000000B2,27630.87445,,,,,,,,,,,,,
,0,163,27630.8747,,,,,,,,,,,,,
,0,230,27630.87496,,,,,,,,,,,,,
,0,323,27630.87522,,,,,,,,,,,,,
,0,500,27630.87547,,,,,,,,,,,,,
,0,565,27630.87573,,,,,,,,,,,,,
,0,163,27630.8765,,,,,,,,,,,,,
,0,565,27630.87692,,,,,,,,,,,,,
,0,163,27630.87854,,,,,,,,,,,,,
,0,565,27630.87897,,,,,,,,,,,,,
,0,163,27630.88059,,,,,,,,,,,,,
,0,565,27630.88102,,,,,,,,,,,,,
,0,163,27630.88264,,,,,,,,,,,,,
,0,565,27630.88298,,,,,,,,,,,,,
,0,000000C4,27630.88375,,,,,,,,,,,,,
,0,90,27630.88401,,,,,,,,,,,,,
,0,98,27630.88418,,,,,,,,,,,,,
,0,000000B2,27630.88443,,,,,,,,,,,,,
,0,163,27630.88469,,,,,,,,,,,,,
,0,230,27630.88494,,,,,,,,,,,,,
,0,323,27630.8852,,,,,,,,,,,,,
,0,500,27630.88546,,,,,,,,,,,,,
,0,565,27630.88571,,,,,,,,,,,,,
,0,163,27630.88665,,,,,,,,,,,,,
,0,565,27630.88708,,,,,,,,,,,,,
,0,163,27630.8887,,,,,,,,,,,,,
,0,565,27630.88913,,,,,,,,,,,,,
,0,163,27630.89075,,,,,,,,,,,,,
,0,565,27630.89117,,,,,,,,,,,,,
,0,163,27630.89279,,,,,,,,,,,,,
,0,565,27630.89322,,,,,,,,,,,,,
,0,000000C4,27630.89373,,,,,,,,,,,,,
,0,90,27630.89399,,,,,,,,,,,,,
,0,98,27630.89425,,,,,,,,,,,,,
,0,000000B2,27630.89442,,,,,,,,,,,,,
,0,230,27630.89467,,,,,,,,,,,,,
,0,163,27630.89493,,,,,,,,,,,,,
,0,323,27630.89518,,,,,,,,,,,,,
,0,500,27630.89544,,,,,,,,,,,,,
,0,565,27630.8957,,,,,,,,,,,,,
,0,163,27630.89689,,,,,,,,,,,,,
,0,565,27630.89732,,,,,,,,,,,,,
,0,163,27630.89894,,,,,,,,,,,,,
,0,565,27630.89937,,,,,,,,,,,,,
,0,163,27630.90099,,,,,,,,,,,,,
,0,565,27630.90133,,,,,,,,,,,,,
,0,163,27630.90303,,,,,,,,,,,,,
,0,565,27630.90338,,,,,,,,,,,,,
,0,000000C4,27630.90372,,,,,,,,,,,,,
,0,90,27630.90397,,,,,,,,,,,,,
,0,98,27630.90423,,,,,,,,,,,,,
,0,000000B2,27630.90449,,,,,,,,,,,,,
,0,230,27630.90474,,,,,,,,,,,,,
,0,323,27630.90491,,,,,,,,,,,,,
,0,163,27630.90517,,,,,,,,,,,,,
,0,500,27630.90542,,,,,,,,,,,,,
,0,565,27630.90568,,,,,,,,,,,,,
,0,163,27630.90705,,,,,,,,,,,,,
,0,565,27630.90747,,,,,,,,,,,,,
,0,163,27630.90909,,,,,,,,,,,,,
,0,565,27630.90952,,,,,,,,,,,,,
,0,163,27630.91114,,,,,,,,,,,,,
,0,565,27630.91157,,,,,,,,,,,,,
,0,163,27630.91319,,,,,,,,,,,,,
,0,565,27630.91362,,,,,,,,,,,,,
,0,90,27630.91387,,,,,,,,,,,,,
,0,98,27630.91413,,,,,,,,,,,,,
,0,000000B2,27630.91438,,,,,,,,,,,,,
,0,000000C4,27630.91455,,,,,,,,,,,,,
,0,230,27630.91481,,,,,,,,,,,,,
,0,323,27630.91507,,,,,,,,,,,,,
,0,163,27630.91532,,,,,,,,,,,,,
,0,500,27630.91558,,,,,,,,,,,,,
,0,565,27630.91583,,,,,,,,,,,,,
,0,163,27630.91729,,,,,,,,,,,,,
,0,565,27630.91771,,,,,,,,,,,,,
,0,163,27630.91933,,,,,,,,,,,,,
,0,565,27630.91976,,,,,,,,,,,,,
,0,163,27630.92138,,,,,,,,,,,,,
,0,565,27630.92172,,,,,,,,,,,,,
,0,163,27630.92343,,,,,,,,,,,,,
,0,000000A3,27630.92369,,,,,,,,,,,,,
,0,90,27630.92394,,,,,,,,,,,,,
,0,98,27630.9242,,,,,,,,,,,,,
,0,000000B2,27630.92445,,,,,,,,,,,,,
,0,000000B3,27630.92471,,,,,,,,,,,,,
,0,230,27630.92497,,,,,,,,,,,,,
,0,323,27630.92514,,,,,,,,,,,,,
,0,500,27630.92539,,,,,,,,,,,,,
,0,565,27630.92565,,,,,,,,,,,,,
,0,163,27630.9259,,,,,,,,,,,,,
,0,565,27630.92633,,,,,,,,,,,,,
,0,163,27630.92744,,,,,,,,,,,,,
,0,565,27630.92787,,,,,,,,,,,,,
,0,163,27630.92949,,,,,,,,,,,,,
,0,565,27630.92991,,,,,,,,,,,,,
,0,163,27630.93154,,,,,,,,,,,,,
,0,565,27630.93196,,,,,,,,,,,,,
,0,163,27630.93358,,,,,,,,,,,,,
,0,90,27630.93384,,,,,,,,,,,,,
,0,98,27630.9341,,,,,,,,,,,,,
,0,000000A3,27630.93435,,,,,,,,,,,,,
,0,000000B2,27630.93461,,,,,,,,,,,,,
,0,000000B3,27630.93478,,,,,,,,,,,,,
,0,230,27630.93503,,,,,,,,,,,,,
,0,323,27630.93529,,,,,,,,,,,,,
,0,500,27630.93555,,,,,,,,,,,,,
,0,565,27630.9358,,,,,,,,,,,,,
,0,163,27630.93606,,,,,,,,,,,,,
,0,565,27630.93649,,,,,,,,,,,,,
,0,163,27630.93768,,,,,,,,,,,,,
,0,565,27630.93802,,,,,,,,,,,,,
,0,163,27630.93973,,,,,,,,,,,,,
,0,565,27630.94007,,,,,,,,,,,,,
,0,163,27630.94178,,,,,,,,,,,,,
,0,565,27630.94212,,,,,,,,,,,,,
,0,000000A3,27630.94365,,,,,,,,,,,,,
,0,90,27630.94391,,,,,,,,,,,,,
,0,98,27630.94417,,,,,,,,,,,,,
,0,000000B2,27630.94442,,,,,,,,,,,,,
,0,000000B3,27630.94468,,,,,,,,,,,,,
,0,163,27630.94493,,,,,,,,,,,,,
,0,230,27630.94519,,,,,,,,,,,,,
,0,323,27630.94545,,,,,,,,,,,,,
,0,500,27630.94562,,,,,,,,,,,,,
,0,565,27630.94587,,,,,,,,,,,,,
,0,163,27630.94647,,,,,,,,,,,,,
,0,565,27630.9469,,,,,,,,,,,,,
,0,163,27630.94783,,,,,,,,,,,,,
,0,565,27630.94826,,,,,,,,,,,,,
,0,163,27630.94988,,,,,,,,,,,,,
,0,565,27630.95031,,,,,,,,,,,,,
,0,163,27630.95193,,,,,,,,,,,,,
,0,565,27630.95236,,,,,,,,,,,,,
,0,000000A3,27630.95372,,,,,,,,,,,,,
,0,90,27630.95389,,,,,,,,,,,,,
,0,98,27630.95415,,,,,,,,,,,,,
,0,000000B2,27630.95441,,,,,,,,,,,,,
,0,000000B3,27630.95466,,,,,,,,,,,,,
,0,163,27630.95492,,,,,,,,,,,,,
,0,230,27630.95517,,,,,,,,,,,,,
,0,323,27630.95543,,,,,,,,,,,,,
,0,500,27630.95569,,,,,,,,,,,,,
,0,565,27630.95586,,,,,,,,,,,,,
,0,163,27630.95654,,,,,,,,,,,,,
,0,565,27630.95688,,,,,,,,,,,,,
,0,163,27630.95807,,,,,,,,,,,,,
,0,565,27630.95842,,,,,,,,,,,,,
,0,163,27630.96012,,,,,,,,,,,,,
,0,565,27630.96046,,,,,,,,,,,,,
,0,163,27630.96217,,,,,,,,,,,,,
,0,565,27630.96251,,,,,,,,,,,,,
,0,230,27630.96371,,,,,,,,,,,,,
,0,90,27630.96396,,,,,,,,,,,,,
,0,98,27630.96422,,,,,,,,,,,,,
,0,000000B2,27630.96447,,,,,,,,,,,,,
,0,163,27630.96465,,,,,,,,,,,,,
,0,323,27630.9649,,,,,,,,,,,,,
,0,500,27630.96516,,,,,,,,,,,,,
,0,565,27630.96541,,,,,,,,,,,,,
,0,163,27630.96618,,,,,,,,,,,,,
,0,565,27630.96661,,,,,,,,,,,,,
,0,163,27630.96823,,,,,,,,,,,,,
,0,565,27630.96866,,,,,,,,,,,,,
,0,163,27630.97028,,,,,,,,,,,,,
,0,565,27630.9707,,,,,,,,,,,,,
,0,163,27630.97233,,,,,,,,,,,,,
,0,565,27630.97275,,,,,,,,,,,,,
,0,230,27630.97369,,,,,,,,,,,,,
,0,90,27630.97395,,,,,,,,,,,,,
,0,98,27630.9742,,,,,,,,,,,,,
,0,000000B2,27630.97446,,,,,,,,,,,,,
,0,163,27630.97463,,,,,,,,,,,,,
,0,323,27630.97489,,,,,,,,,,,,,
,0,500,27630.97514,,,,,,,,,,,,,
,0,565,27630.9754,,,,,,,,,,,,,
,0,163,27630.97642,,,,,,,,,,,,,
,0,565,27630.97676,,,,,,,,,,,,,
,0,163,27630.97847,,,,,,,,,,,,,
,0,565,27630.97881,,,,,,,,,,,,,
,0,163,27630.98052,,,,,,,,,,,,,
,0,565,27630.98086,,,,,,,,,,,,,
,0,163,27630.98248,,,,,,,,,,,,,
,0,565,27630.98291,,,,,,,,,,,,,
,0,230,27630.98367,,,,,,,,,,,,,
,0,90,27630.98393,,,,,,,,,,,,,
,0,98,27630.98419,,,,,,,,,,,,,
,0,000000B2,27630.98444,,,,,,,,,,,,,
,0,163,27630.9847,,,,,,,,,,,,,
,0,323,27630.98487,,,,,,,,,,,,,
,0,500,27630.98513,,,,,,,,,,,,,
,0,565,27630.98538,,,,,,,,,,,,,
,0,163,27630.98658,,,,,,,,,,,,,
,0,565,27630.987,,,,,,,,,,,,,
,0,163,27630.98862,,,,,,,,,,,,,
,0,565,27630.98905,,,,,,,,,,,,,
,0,163,27630.99067,,,,,,,,,,,,,
,0,565,27630.9911,,,,,,,,,,,,,
,0,163,27630.99272,,,,,,,,,,,,,
,0,565,27630.99315,,,,,,,,,,,,,
,0,230,27630.99366,,,,,,,,,,,,,
,0,90,27630.99391,,,,,,,,,,,,,
,0,98,27630.99417,,,,,,,,,,,,,
,0,000000B2,27630.99443,,,,,,,,,,,,,
,0,323,27630.99468,,,,,,,,,,,,,
,0,163,27630.99494,,,,,,,,,,,,,
,0,500,27630.99519,,,,,,,,,,,,,
,0,565,27630.99537,,,,,,,,,,,,,
,0,163,27630.99682,,,,,,,,,,,,,
,0,565,27630.99716,,,,,,,,,,,,,
,0,163,27630.99886,,,,,,,,,,,,,
,0,565,27630.99921,,,,,,,,,,,,,
,0,163,27631.00083,,,,,,,,,,,,,
,0,565,27631.00125,,,,,,,,,,,,,
,0,163,27631.00287,,,,,,,,,,,,,
,0,565,27631.0033,,,,,,,,,,,,,
,0,000000A0,27631.00364,,,,,,,,,,,,,
,0,90,27631.0039,,,,,,,,,,,,,
,0,98,27631.00415,,,,,,,,,,,,,
,0,000000B0,27631.00441,,,,,,,,,,,,,
,0,000000B2,27631.00467,,,,,,,,,,,,,
,0,000000C0,27631.00492,,,,,,,,,,,,,
,0,163,27631.00518,,,,,,,,,,,,,
,0,230,27631.00535,,,,,,,,,,,,,
,0,323,27631.00561,,,,,,,,,,,,,
,0,500,27631.00586,,,,,,,,,,,,,
,0,565,27631.00612,,,,,,,,,,,,,
,0,163,27631.00697,,,,,,,,,,,,,
,0,565,27631.0074,,,,,,,,,,,,,
,0,163,27631.00902,,,,,,,,,,,,,
,0,565,27631.00945,,,,,,,,,,,,,
,0,163,27631.01107,,,,,,,,,,,,,
,0,565,27631.01149,,,,,,,,,,,,,
,0,163,27631.01311,,,,,,,,,,,,,
,0,565,27631.01346,,,,,,,,,,,,,
,0,90,27631.01371,,,,,,,,,,,,,
,0,98,27631.01397,,,,,,,,,,,,,
,0,000000A0,27631.01422,,,,,,,,,,,,,
,0,000000B0,27631.01448,,,,,,,,,,,,,
,0,000000B2,27631.01474,,,,,,,,,,,,,
,0,000000C0,27631.01499,,,,,,,,,,,,,
,0,163,27631.01525,,,,,,,,,,,,,
,0,230,27631.0155,,,,,,,,,,,,,
,0,323,27631.01567,,,,,,,,,,,,,
,0,500,27631.01593,,,,,,,,,,,,,
,0,565,27631.01619,,,,,,,,,,,,,
,0,163,27631.01721,,,,,,,,,,,,,
,0,565,27631.01755,,,,,,,,,,,,,
,0,163,27631.01917,,,,,,,,,,,,,
,0,565,27631.0196,,,,,,,,,,,,,
,0,163,27631.02122,,,,,,,,,,,,,
,0,565,27631.02165,,,,,,,,,,,,,
,0,163,27631.02327,,,,,,,,,,,,,
,0,000000A0,27631.0237,,,,,,,,,,,,,
,0,90,27631.02387,,,,,,,,,,,,,
,0,98,27631.02412,,,,,,,,,,,,,
,0,000000B0,27631.02438,,,,,,,,,,,,,
,0,000000B2,27631.02463,,,,,,,,,,,,,
,0,000000C0,27631.02489,,,,,,,,,,,,,
,0,230,27631.02515,,,,,,,,,,,,,
,0,323,27631.0254,,,,,,,,,,,,,
,0,500,27631.02566,,,,,,,,,,,,,
,0,163,27631.02591,,,,,,,,,,,,,
,0,565,27631.02609,,,,,,,,,,,,,
,0,565,27631.02634,,,,,,,,,,,,,
,0,163,27631.02737,,,,,,,,,,,,,
,0,565,27631.02779,,,,,,,,,,,,,
,0,163,27631.02941,,,,,,,,,,,,,
,0,565,27631.02984,,,,,,,,,,,,,
,0,163,27631.03146,,,,,,,,,,,,,
,0,565,27631.0318,,,,,,,,,,,,,
,0,163,27631.03351,,,,,,,,,,,,,
,0,90,27631.03377,,,,,,,,,,,,,
,0,98,27631.03402,,,,,,,,,,,,,
,0,000000A0,27631.03419,,,,,,,,,,,,,
,0,000000B0,27631.03445,,,,,,,,,,,,,
,0,000000B2,27631.0347,,,,,,,,,,,,,
,0,000000C0,27631.03496,,,,,,,,,,,,,
,0,230,27631.03522,,,,,,,,,,,,,
,0,323,27631.03547,,,,,,,,,,,,,
,0,500,27631.03573,,,,,,,,,,,,,
,0,163,27631.03598,,,,,,,,,,,,,
,0,565,27631.03624,,,,,,,,,,,,,
,0,565,27631.03641,,,,,,,,,,,,,
,0,163,27631.03761,,,,,,,,,,,,,
,0,565,27631.03795,,,,,,,,,,,,,
,0,163,27631.03957,,,,,,,,,,,,,
,0,565,27631.03999,,,,,,,,,,,,,
,0,163,27631.04162,,,,,,,,,,,,,
,0,565,27631.04204,,,,,,,,,,,,,
,0,000000A1,27631.04366,,,,,,,,,,,,,
,0,90,27631.04392,,,,,,,,,,,,,
,0,98,27631.04418,,,,,,,,,,,,,
,0,000000B1,27631.04435,,,,,,,,,,,,,
,0,000000B2,27631.0446,,,,,,,,,,,,,
,0,163,27631.04486,,,,,,,,,,,,,
,0,230,27631.04511,,,,,,,,,,,,,
,0,323,27631.04537,,,,,,,,,,,,,
,0,500,27631.04563,,,,,,,,,,,,,
,0,565,27631.04588,,,,,,,,,,,,,
,0,163,27631.04648,,,,,,,,,,,,,
,0,565,27631.04682,,,,,,,,,,,,,
,0,163,27631.04776,,,,,,,,,,,,,
,0,565,27631.04819,,,,,,,,,,,,,
,0,163,27631.04981,,,,,,,,,,,,,
,0,565,27631.05015,,,,,,,,,,,,,
,0,163,27631.05186,,,,,,,,,,,,,
,0,565,27631.0522,,,,,,,,,,,,,
,0,000000A1,27631.05365,,,,,,,,,,,,,
,0,90,27631.0539,,,,,,,,,,,,,
,0,98,27631.05416,,,,,,,,,,,,,
,0,000000B1,27631.05442,,,,,,,,,,,,,
,0,000000B2,27631.05467,,,,,,,,,,,,,
,0,163,27631.05484,,,,,,,,,,,,,
,0,230,27631.0551,,,,,,,,,,,,,
,0,323,27631.05535,,,,,,,,,,,,,
,0,500,27631.05561,,,,,,,,,,,,,
,0,565,27631.05587,,,,,,,,,,,,,
,0,163,27631.05646,,,,,,,,,,,,,
,0,565,27631.05689,,,,,,,,,,,,,
,0,163,27631.05791,,,,,,,,,,,,,
,0,565,27631.05834,,,,,,,,,,,,,
,0,163,27631.05996,,,,,,,,,,,,,
,0,565,27631.06039,,,,,,,,,,,,,
,0,163,27631.06201,,,,,,,,,,,,,
,0,565,27631.06244,,,,,,,,,,,,,
,0,000000A1,27631.06363,,,,,,,,,,,,,
,0,90,27631.06389,,,,,,,,,,,,,
,0,98,27631.06414,,,,,,,,,,,,,
,0,000000B1,27631.0644,,,,,,,,,,,,,
,0,000000B2,27631.06466,,,,,,,,,,,,,
,0,163,27631.06483,,,,,,,,,,,,,
,0,230,27631.06508,,,,,,,,,,,,,
,0,323,27631.06534,,,,,,,,,,,,,
,0,500,27631.06559,,,,,,,,,,,,,
,0,565,27631.06585,,,,,,,,,,,,,
,0,163,27631.06645,,,,,,,,,,,,,
,0,565,27631.06679,,,,,,,,,,,,,
,0,163,27631.06815,,,,,,,,,,,,,
,0,565,27631.06858,,,,,,,,,,,,,
,0,163,27631.0702,,,,,,,,,,,,,
,0,565,27631.07054,,,,,,,,,,,,,
,0,163,27631.07225,,,,,,,,,,,,,
,0,565,27631.07259,,,,,,,,,,,,,
,0,000000C4,27631.07362,,,,,,,,,,,,,
,0,90,27631.07387,,,,,,,,,,,,,
,0,98,27631.07413,,,,,,,,,,,,,
,0,000000B2,27631.07438,,,,,,,,,,,,,
,0,163,27631.07464,,,,,,,,,,,,,
,0,230,27631.0749,,,,,,,,,,,,,
,0,323,27631.07507,,,,,,,,,,,,,
,0,500,27631.07532,,,,,,,,,,,,,
,0,565,27631.07558,,,,,,,,,,,,,
,0,163,27631.07635,,,,,,,,,,,,,
,0,565,27631.07669,,,,,,,,,,,,,
,0,163,27631.07831,,,,,,,,,,,,,
,0,565,27631.07874,,,,,,,,,,,,,
,0,163,27631.08036,,,,,,,,,,,,,
,0,565,27631.08078,,,,,,,,,,,,,
,0,163,27631.08241,,,,,,,,,,,,,
,0,565,27631.08283,,,,,,,,,,,,,
,0,000000C4,27631.0836,,,,,,,,,,,,,
,0,90,27631.08386,,,,,,,,,,,,,
,0,98,27631.08411,,,,,,,,,,,,,
,0,000000B2,27631.08437,,,,,,,,,,,,,
,0,163,27631.08462,,,,,,,,,,,,,
,0,230,27631.08488,,,,,,,,,,,,,
,0,323,27631.08514,,,,,,,,,,,,,
,0,500,27631.08539,,,,,,,,,,,,,
,0,565,27631.08556,,,,,,,,,,,,,
,0,163,27631.0865,,,,,,,,,,,,,
,0,565,27631.08693,,,,,,,,,,,,,
,0,163,27631.08855,,,,,,,,,,,,,
,0,565,27631.08889,,,,,,,,,,,,,
,0,163,27631.0906,,,,,,,,,,,,,
,0,565,27631.09094,,,,,,,,,,,,,
,0,163,27631.09265,,,,,,,,,,,,,
,0,565,27631.09299,,,,,,,,,,,,,
,0,000000C4,27631.09367,,,,,,,,,,,,,
,0,90,27631.09384,,,,,,,,,,,,,
,0,98,27631.0941,,,,,,,,,,,,,
,0,000000B2,27631.09435,,,,,,,,,,,,,
,0,230,27631.09461,,,,,,,,,,,,,
,0,163,27631.09486,,,,,,,,,,,,,
,0,323,27631.09512,,,,,,,,,,,,,
,0,500,27631.09538,,,,,,,,,,,,,
,0,565,27631.09555,,,,,,,,,,,,,
,0,163,27631.09666,,,,,,,,,,,,,
,0,565,27631.09708,,,,,,,,,,,,,
,0,163,27631.0987,,,,,,,,,,,,,
,0,565,27631.09913,,,,,,,,,,,,,
,0,163,27631.10075,,,,,,,,,,,,,
,0,565,27631.10118,,,,,,,,,,,,,
,0,163,27631.1028,,,,,,,,,,,,,
,0,565,27631.10323,,,,,,,,,,,,,
,0,000000C4,27631.10365,,,,,,,,,,,,,
,0,90,27631.10391,,,,,,,,,,,,,
,0,98,27631.10408,,,,,,,,,,,,,
,0,000000B2,27631.10434,,,,,,,,,,,,,
,0,230,27631.10459,,,,,,,,,,,,,
,0,163,27631.10485,,,,,,,,,,,,,
,0,323,27631.1051,,,,,,,,,,,,,
,0,500,27631.10536,,,,,,,,,,,,,
,0,565,27631.10562,,,,,,,,,,,,,
,0,163,27631.1069,,,,,,,,,,,,,
,0,565,27631.10732,,,,,,,,,,,,,
,0,163,27631.10894,,,,,,,,,,,,,
,0,565,27631.10929,,,,,,,,,,,,,
,0,163,27631.11099,,,,,,,,,,,,,
,0,565,27631.11133,,,,,,,,,,,,,
,0,163,27631.11304,,,,,,,,,,,,,
,0,565,27631.11338,,,,,,,,,,,,,
,0,90,27631.11364,,,,,,,,,,,,,
,0,98,27631.11389,,,,,,,,,,,,,
,0,000000B2,27631.11415,,,,,,,,,,,,,
,0,000000C4,27631.11441,,,,,,,,,,,,,
,0,230,27631.11466,,,,,,,,,,,,,
,0,323,27631.11483,,,,,,,,,,,,,
,0,163,27631.11509,,,,,,,,,,,,,
,0,500,27631.11534,,,,,,,,,,,,,
,0,565,27631.1156,,,,,,,,,,,,,
,0,163,27631.11705,,,,,,,,,,,,,
,0,565,27631.11748,,,,,,,,,,,,,
,0,163,27631.1191,,,,,,,,,,,,,
,0,565,27631.11953,,,,,,,,,,,,,
,0,163,27631.12115,,,,,,,,,,,,,
,0,565,27631.12157,,,,,,,,,,,,,
,0,163,27631.12319,,,,,,,,,,,,,
,0,565,27631.12362,,,,,,,,,,,,,
,0,90,27631.12388,,,,,,,,,,,,,
,0,98,27631.12405,,,,,,,,,,,,,
,0,000000A3,27631.1243,,,,,,,,,,,,,
,0,000000B2,27631.12456,,,,,,,,,,,,,
,0,000000B3,27631.12482,,,,,,,,,,,,,
,0,230,27631.12507,,,,,,,,,,,,,
,0,163,27631.12533,,,,,,,,,,,,,
,0,323,27631.12558,,,,,,,,,,,,,
,0,500,27631.12584,,,,,,,,,,,,,
,0,565,27631.12601,,,,,,,,,,,,,
,0,163,27631.12729,,,,,,,,,,,,,
,0,565,27631.12763,,,,,,,,,,,,,
,0,163,27631.12934,,,,,,,,,,,,,
,0,565,27631.12968,,,,,,,,,,,,,
,0,163,27631.13139,,,,,,,,,,,,,
,0,565,27631.13173,,,,,,,,,,,,,
,0,163,27631.13335,,,,,,,,,,,,,
,0,90,27631.13361,,,,,,,,,,,,,
,0,98,27631.13386,,,,,,,,,,,,,
,0,000000A3,27631.13412,,,,,,,,,,,,,
,0,000000B2,27631.13437,,,,,,,,,,,,,
,0,000000B3,27631.13463,,,,,,,,,,,,,
,0,230,27631.13489,,,,,,,,,,,,,
,0,323,27631.13514,,,,,,,,,,,,,
,0,500,27631.1354,,,,,,,,,,,,,
,0,565,27631.13557,,,,,,,,,,,,,
,0,163,27631.13582,,,,,,,,,,,,,
,0,565,27631.13625,,,,,,,,,,,,,
,0,163,27631.13745,,,,,,,,,,,,,
,0,565,27631.13787,,,,,,,,,,,,,
,0,163,27631.13949,,,,,,,,,,,,,
,0,565,27631.13992,,,,,,,,,,,,,
,0,163,27631.14154,,,,,,,,,,,,,
,0,565,27631.14197,,,,,,,,,,,,,
,0,163,27631.14359,,,,,,,,,,,,,
,0,90,27631.14385,,,,,,,,,,,,,
,0,98,27631.1441,,,,,,,,,,,,,
,0,000000A3,27631.14436,,,,,,,,,,,,,
,0,000000B2,27631.14453,,,,,,,,,,,,,
,0,000000B3,27631.14478,,,,,,,,,,,,,
,0,230,27631.14504,,,,,,,,,,,,,
,0,323,27631.1453,,,,,,,,,,,,,
,0,500,27631.14555,,,,,,,,,,,,,
,0,565,27631.14581,,,,,,,,,,,,,
,0,163,27631.14606,,,,,,,,,,,,,
,0,565,27631.14641,,,,,,,,,,,,,
,0,163,27631.14769,,,,,,,,,,,,,
,0,565,27631.14803,,,,,,,,,,,,,
,0,163,27631.14973,,,,,,,,,,,,,
,0,565,27631.15007,,,,,,,,,,,,,
,0,163,27631.1517,,,,,,,,,,,,,
,0,565,27631.15212,,,,,,,,,,,,,
,0,000000A3,27631.15357,,,,,,,,,,,,,
,0,90,27631.15383,,,,,,,,,,,,,
,0,98,27631.15409,,,,,,,,,,,,,
,0,000000B2,27631.15434,,,,,,,,,,,,,
,0,000000B3,27631.1546,,,,,,,,,,,,,
,0,163,27631.15485,,,,,,,,,,,,,
,0,230,27631.15511,,,,,,,,,,,,,
,0,323,27631.15528,,,,,,,,,,,,,
,0,500,27631.15554,,,,,,,,,,,,,
,0,565,27631.15579,,,,,,,,,,,,,
,0,163,27631.15639,,,,,,,,,,,,,
,0,565,27631.15682,,,,,,,,,,,,,
,0,163,27631.15784,,,,,,,,,,,,,
,0,565,27631.15827,,,,,,,,,,,,,
,0,163,27631.15989,,,,,,,,,,,,,
,0,565,27631.16031,,,,,,,,,,,,,
,0,163,27631.16194,,,,,,,,,,,,,
,0,565,27631.16236,,,,,,,,,,,,,
,0,230,27631.16364,,,,,,,,,,,,,
,0,90,27631.16381,,,,,,,,,,,,,
,0,98,27631.16407,,,,,,,,,,,,,
,0,000000B2,27631.16433,,,,,,,,,,,,,
,0,163,27631.16458,,,,,,,,,,,,,
,0,323,27631.16484,,,,,,,,,,,,,
,0,500,27631.16509,,,,,,,,,,,,,
,0,565,27631.16535,,,,,,,,,,,,,
,0,163,27631.16603,,,,,,,,,,,,,
,0,565,27631.16637,,,,,,,,,,,,,
,0,163,27631.16808,,,,,,,,,,,,,
,0,565,27631.16842,,,,,,,,,,,,,
,0,163,27631.17004,,,,,,,,,,,,,
,0,565,27631.17047,,,,,,,,,,,,,
,0,163,27631.17209,,,,,,,,,,,,,
,0,565,27631.17252,,,,,,,,,,,,,
,0,230,27631.17363,,,,,,,,,,,,,
,0,90,27631.17388,,,,,,,,,,,,,
,0,98,27631.17405,,,,,,,,,,,,,
,0,000000B2,27631.17431,,,,,,,,,,,,,
,0,163,27631.17457,,,,,,,,,,,,,
,0,323,27631.17482,,,,,,,,,,,,,
,0,500,27631.17508,,,,,,,,,,,,,
,0,565,27631.17533,,,,,,,,,,,,,
,0,163,27631.17619,,,,,,,,,,,,,
,0,565,27631.17661,,,,,,,,,,,,,
,0,163,27631.17823,,,,,,,,,,,,,
,0,565,27631.17866,,,,,,,,,,,,,
,0,163,27631.18028,,,,,,,,,,,,,
,0,565,27631.18071,,,,,,,,,,,,,
,0,163,27631.18233,,,,,,,,,,,,,
,0,565,27631.18276,,,,,,,,,,,,,
,0,230,27631.18361,,,,,,,,,,,,,
,0,90,27631.18387,,,,,,,,,,,,,
,0,98,27631.18412,,,,,,,,,,,,,
,0,000000B2,27631.18429,,,,,,,,,,,,,
,0,163,27631.18455,,,,,,,,,,,,,
,0,323,27631.18481,,,,,,,,,,,,,
,0,500,27631.18506,,,,,,,,,,,,,
,0,565,27631.18532,,,,,,,,,,,,,
,0,163,27631.18643,,,,,,,,,,,,,
,0,565,27631.18677,,,,,,,,,,,,,
,0,163,27631.18847,,,,,,,,,,,,,
,0,565,27631.18882,,,,,,,,,,,,,
,0,163,27631.19044,,,,,,,,,,,,,
,0,565,27631.19086,,,,,,,,,,,,,
,0,163,27631.19249,,,,,,,,,,,,,
,0,565,27631.19291,,,,,,,,,,,,,
,0,230,27631.19359,,,,,,,,,,,,,
,0,90,27631.19385,,,,,,,,,,,,,
,0,98,27631.19411,,,,,,,,,,,,,
,0,000000B2,27631.19436,,,,,,,,,,,,,
,0,163,27631.19453,,,,,,,,,,,,,
,0,323,27631.19479,,,,,,,,,,,,,
,0,500,27631.19505,,,,,,,,,,,,,
,0,565,27631.1953,,,,,,,,,,,,,
