,Chn,Identifier,Flg,DLC,D0,1,2,3,4,5,6,D7,Time,Dir
,0,000000B0,,8,B1,12,00,00,00,00,00,00,,27325.961470,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.961720,R
,0,000000C0,,8,15,13,00,00,00,00,00,00,,27325.961980,R
,0,00000163,,8,00,00,00,00,00,01,1B,46,,27325.962230,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.962490,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.962660,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.962920,R
,0,00000565,,8,00,00,00,00,00,01,1B,46,,27325.963170,R
,0,00000163,,8,00,00,00,00,00,01,1B,47,,27325.963770,R
,0,00000565,,8,00,00,00,00,00,01,1B,47,,27325.964200,R
,0,00000163,,8,00,00,00,00,00,01,1B,48,,27325.965560,R
,0,00000565,,8,00,00,00,00,00,01,1B,48,,27325.965990,R
,0,00000163,,8,00,00,00,00,00,01,1B,49,,27325.967610,R
,0,00000565,,8,00,00,00,00,00,01,1B,49,,27325.968040,R
,0,00000163,,8,00,00,00,00,00,01,1B,4A,,27325.969660,R
,0,00000565,,8,00,00,00,00,00,01,1B,4A,,27325.970090,R
,0,000000A0,,8,52,12,00,00,00,00,00,00,,27325.970770,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.970940,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.971190,R
,0,000000B0,,8,B6,12,00,00,00,00,00,00,,27325.971450,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.971710,R
,0,000000C0,,8,1A,13,00,00,00,00,00,00,,27325.971960,R
,0,00000163,,8,00,00,00,00,00,01,1B,4B,,27325.972220,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.972470,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.972730,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.972900,R
,0,00000565,,8,00,00,00,00,00,01,1B,4B,,27325.973160,R
,0,00000163,,8,00,00,00,00,00,01,1B,4C,,27325.973750,R
,0,00000565,,8,00,00,00,00,00,01,1B,4C,,27325.974180,R
,0,00000163,,8,00,00,00,00,00,01,1B,4D,,27325.975800,R
,0,00000565,,8,00,00,00,00,00,01,1B,4D,,27325.976140,R
,0,00000163,,8,00,00,00,00,00,01,1B,4E,,27325.977850,R
,0,00000565,,8,00,00,00,00,00,01,1B,4E,,27325.978190,R
,0,00000163,,8,00,00,00,00,00,01,1B,4F,,27325.979900,R
,0,00000565,,8,00,00,00,00,00,01,1B,4F,,27325.980240,R
,0,000000A0,,8,57,12,00,00,00,00,00,00,,27325.980750,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.981010,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.981180,R
,0,000000B0,,8,BB,12,00,00,00,00,00,00,,27325.981430,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.981690,R
,0,000000C0,,8,1F,13,00,00,00,00,00,00,,27325.981950,R
,0,00000163,,8,00,00,00,00,00,01,1B,50,,27325.982200,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.982460,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.982710,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.982970,R
,0,00000565,,8,00,00,00,00,00,01,1B,50,,27325.983230,R
,0,00000163,,8,00,00,00,00,00,01,1B,51,,27325.983910,R
,0,00000565,,8,00,00,00,00,00,01,1B,51,,27325.984340,R
,0,00000163,,8,00,00,00,00,00,01,1B,52,,27325.985960,R
,0,00000565,,8,00,00,00,00,00,01,1B,52,,27325.986380,R
,0,00000163,,8,00,00,00,00,00,01,1B,53,,27325.988010,R
,0,00000565,,8,00,00,00,00,00,01,1B,53,,27325.988430,R
,0,00000163,,8,00,00,00,00,00,01,1B,54,,27325.990050,R
,0,00000565,,8,00,00,00,00,00,01,1B,54,,27325.990480,R
,0,000000A0,,8,5C,12,00,00,00,00,00,00,,27325.990740,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.990990,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.991250,R
,0,000000B0,,8,C0,12,00,00,00,00,00,00,,27325.991420,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.991670,R
,0,000000C0,,8,24,13,00,00,00,00,00,00,,27325.991930,R
,0,00000163,,8,00,00,00,00,00,01,1B,55,,27325.992190,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.992440,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.992700,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.992950,R
,0,00000565,,8,00,00,00,00,00,01,1B,55,,27325.993210,R
,0,00000163,,8,00,00,00,00,00,01,1B,56,,27325.994150,R
,0,00000565,,8,00,00,00,00,00,01,1B,56,,27325.994490,R
,0,00000163,,8,00,00,00,00,00,01,1B,57,,27325.996200,R
,0,00000565,,8,00,00,00,00,00,01,1B,57,,27325.996540,R
,0,00000163,,8,00,00,00,00,00,01,1B,58,,27325.998250,R
,0,00000565,,8,00,00,00,00,00,01,1B,58,,27325.998590,R
,0,00000163,,8,00,00,00,00,00,01,1B,59,,27326.000290,R
,0,00000565,,8,00,00,00,00,00,01,1B,59,,27326.000630,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.000890,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.001150,R
,0,000000A1,,8,D4,0D,00,00,00,00,00,00,,27326.001400,R
,0,000000B1,,8,D4,0D,00,00,00,00,00,00,,27326.001660,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.001910,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27326.002170,R
,0,00000163,,8,00,00,00,00,00,01,1B,5A,,27326.002340,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27326.002600,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27326.002850,R
,0,00000565,,8,00,00,00,00,00,01,1B,5A,,27326.003110,R
,0,00000163,,8,00,00,00,00,00,01,1B,5B,,27326.004300,R
,0,00000565,,8,00,00,00,00,00,01,1B,5B,,27326.004730,R
,0,00000163,,8,00,00,00,00,00,01,1B,5C,,27326.006350,R
,0,00000565,,8,00,00,00,00,00,01,1B,5C,,27326.006780,R
,0,00000163,,8,00,00,00,00,00,01,1B,5D,,27326.008400,R
,0,00000565,,8,00,00,00,00,00,01,1B,5D,,27326.008830,R
,0,00000163,,8,00,00,00,00,00,01,1B,5E,,27326.010450,R
,0,000000A1,,8,D9,0D,00,00,00,00,00,00,,27326.010700,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.010960,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.011220,R
,0,000000B1,,8,D9,0D,00,00,00,00,00,00,,27326.011470,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.011730,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27326.011900,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27326.012150,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27326.012410,R
,0,00000565,,8,00,00,00,00,00,01,1B,5E,,27326.012670,R
,0,00000163,,8,00,00,00,00,00,01,1B,5F,,27326.012920,R
,0,00000565,,8,00,00,00,00,00,01,1B,5F,,27326.013350,R
,0,00000163,,8,00,00,00,00,00,01,1B,60,,27326.014540,R
,0,00000565,,8,00,00,00,00,00,01,1B,60,,27326.014890,R
,0,00000163,,8,00,00,00,00,00,01,1B,61,,27326.016590,R
,0,00000565,,8,00,00,00,00,00,01,1B,61,,27326.016930,R
,0,00000163,,8,00,00,00,00,00,01,1B,62,,27326.018640,R
,0,00000565,,8,00,00,00,00,00,01,1B,62,,27326.018980,R
,0,00000163,,8,00,00,00,00,00,01,1B,63,,27326.020690,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.020860,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.021110,R
,0,000000A1,,8,DE,0D,00,00,00,00,00,00,,27326.021370,R
,0,000000B1,,8,DE,0D,00,00,00,00,00,00,,27326.021630,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.021880,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27326.022140,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27326.022390,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27326.022650,R
,0,00000565,,8,00,00,00,00,00,01,1B,63,,27326.022820,R
,0,00000163,,8,00,00,00,00,00,01,1C,00,,27326.023080,R
,0,00000565,,8,00,00,00,00,00,01,1C,00,,27326.023500,R
,0,00000163,,8,00,00,00,00,00,01,1C,01,,27326.024700,R
,0,00000565,,8,00,00,00,00,00,01,1C,01,,27326.025130,R
,0,00000163,,8,00,00,00,00,00,01,1C,02,,27326.026750,R
,0,00000565,,8,00,00,00,00,00,01,1C,02,,27326.027170,R
,0,00000163,,8,00,00,00,00,00,01,1C,03,,27326.028790,R
,0,00000565,,8,00,00,00,00,00,01,1C,03,,27326.029220,R
,0,000000A3,,8,5C,12,00,00,00,00,00,00,,27326.030670,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.030930,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.031180,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.031440,R
,0,000000B3,,8,24,13,00,00,00,00,00,00,,27326.031700,R
,0,00000163,,8,00,00,00,00,00,01,1C,04,,27326.031950,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27326.032210,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27326.032380,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27326.032630,R
,0,00000565,,8,00,00,00,00,00,01,1C,04,,27326.032890,R
,0,00000163,,8,00,00,00,00,00,01,1C,05,,27326.033490,R
,0,00000565,,8,00,00,00,00,00,01,1C,05,,27326.033910,R
,0,00000163,,8,00,00,00,00,00,01,1C,06,,27326.034940,R
,0,00000565,,8,00,00,00,00,00,01,1C,06,,27326.035280,R
,0,00000163,,8,00,00,00,00,00,01,1C,07,,27326.036990,R
,0,00000565,,8,00,00,00,00,00,01,1C,07,,27326.037330,R
,0,00000163,,8,00,00,00,00,00,01,1C,08,,27326.039030,R
,0,00000565,,8,00,00,00,00,00,01,1C,08,,27326.039380,R
,0,000000A3,,8,5C,12,00,00,00,00,00,00,,27326.040740,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.040910,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.041170,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.041420,R
,0,000000B3,,8,24,13,00,00,00,00,00,00,,27326.041680,R
,0,00000163,,8,00,00,00,00,00,01,1C,09,,27326.041940,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27326.042190,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27326.042450,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27326.042700,R
,0,00000565,,8,00,00,00,00,00,01,1C,09,,27326.042870,R
,0,00000163,,8,00,00,00,00,00,01,1C,0A,,27326.043560,R
,0,00000565,,8,00,00,00,00,00,01,1C,0A,,27326.043980,R
,0,00000163,,8,00,00,00,00,00,01,1C,0B,,27326.045090,R
,0,00000565,,8,00,00,00,00,00,01,1C,0B,,27326.045520,R
,0,00000163,,8,00,00,00,00,00,01,1C,0C,,27326.047140,R
,0,00000565,,8,00,00,00,00,00,01,1C,0C,,27326.047570,R
,0,00000163,,8,00,00,00,00,00,01,1C,0D,,27326.049190,R
,0,00000565,,8,00,00,00,00,00,01,1C,0D,,27326.049620,R
,0,000000A3,,8,5C,12,00,00,00,00,00,00,,27326.050730,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.050980,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.051150,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.051410,R
,0,000000B3,,8,24,13,00,00,00,00,00,00,,27326.051660,R
,0,00000163,,8,00,00,00,00,00,01,1C,0E,,27326.051920,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27326.052180,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27326.052430,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27326.052690,R
,0,00000565,,8,00,00,00,00,00,01,1C,0E,,27326.052940,R
,0,00000163,,8,00,00,00,00,00,01,1C,0F,,27326.053540,R
,0,00000565,,8,00,00,00,00,00,01,1C,0F,,27326.053880,R
,0,00000163,,8,00,00,00,00,00,01,1C,10,,27326.055330,R
,0,00000565,,8,00,00,00,00,00,01,1C,10,,27326.055670,R
,0,00000163,,8,00,00,00,00,00,01,1C,11,,27326.057380,R
,0,00000565,,8,00,00,00,00,00,01,1C,11,,27326.057720,R
,0,00000163,,8,00,00,00,00,00,01,1C,12,,27326.059340,R
,0,00000565,,8,00,00,00,00,00,01,1C,12,,27326.059770,R
,0,000000A3,,8,5C,12,00,00,00,00,00,00,,27326.060710,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.060970,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.061220,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.061390,R
,0,000000B3,,8,24,13,00,00,00,00,00,00,,27326.061650,R
,0,00000163,,8,00,00,00,00,00,01,1C,13,,27326.061900,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27326.062160,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27326.062420,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27326.062670,R
,0,00000565,,8,00,00,00,00,00,01,1C,13,,27326.062930,R
,0,00000163,,8,00,00,00,00,00,01,1C,14,,27326.063530,R
,0,00000565,,8,00,00,00,00,00,01,1C,14,,27326.063870,R
,0,00000163,,8,00,00,00,00,00,01,1C,15,,27326.065490,R
,0,00000565,,8,00,00,00,00,00,01,1C,15,,27326.065910,R
,0,00000163,,8,00,00,00,00,00,01,1C,16,,27326.067540,R
,0,00000565,,8,00,00,00,00,00,01,1C,16,,27326.067960,R
,0,00000163,,8,00,00,00,00,00,01,1C,17,,27326.069580,R
,0,00000565,,8,00,00,00,00,00,01,1C,17,,27326.070010,R
,0,000000C4,,8,DE,0D,00,00,00,00,00,00,,27326.070690,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.070950,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.071210,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.071460,R
,0,00000163,,8,00,00,00,00,00,01,1C,18,,27326.071630,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27326.071890,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27326.072140,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27326.072400,R
,0,00000565,,8,00,00,00,00,00,01,1C,18,,27326.072660,R
,0,00000163,,8,00,00,00,00,00,01,1C,19,,27326.073680,R
,0,00000565,,8,00,00,00,00,00,01,1C,19,,27326.074020,R
,0,00000163,,8,00,00,00,00,00,01,1C,1A,,27326.075730,R
,0,00000565,,8,00,00,00,00,00,01,1C,1A,,27326.076070,R
,0,00000163,,8,00,00,00,00,00,01,1C,1B,,27326.077690,R
,0,00000565,,8,00,00,00,00,00,01,1C,1B,,27326.078120,R
,0,00000163,,8,00,00,00,00,00,01,1C,1C,,27326.079740,R
,0,00000565,,8,00,00,00,00,00,01,1C,1C,,27326.080170,R
,0,000000C4,,8,DE,0D,00,00,00,00,00,00,,27326.080680,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.080930,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.081190,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.081450,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27326.081700,R
,0,00000163,,8,00,00,00,00,00,01,1C,1D,,27326.081870,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27326.082130,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27326.082380,R
,0,00000565,,8,00,00,00,00,00,01,1C,1D,,27326.082640,R
,0,00000163,,8,00,00,00,00,00,01,1C,1E,,27326.083830,R
,0,00000565,,8,00,00,00,00,00,01,1C,1E,,27326.084260,R
,0,00000163,,8,00,00,00,00,00,01,1C,1F,,27326.085880,R
,0,00000565,,8,00,00,00,00,00,01,1C,1F,,27326.086310,R
,0,00000163,,8,00,00,00,00,00,01,1C,20,,27326.087930,R
,0,00000565,,8,00,00,00,00,00,01,1C,20,,27326.088360,R
,0,00000163,,8,00,00,00,00,00,01,1C,21,,27326.089980,R
,0,00000565,,8,00,00,00,00,00,01,1C,21,,27326.090320,R
,0,000000C4,,8,DE,0D,00,00,00,00,00,00,,27326.090660,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.090920,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.091170,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.091430,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27326.091690,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27326.091940,R
,0,00000163,,8,00,00,00,00,00,01,1C,22,,27326.092110,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27326.092370,R
,0,00000565,,8,00,00,00,00,00,01,1C,22,,27326.092620,R
,0,00000163,,8,00,00,00,00,00,01,1C,23,,27326.094070,R
,0,00000565,,8,00,00,00,00,00,01,1C,23,,27326.094420,R
,0,00000163,,8,00,00,00,00,00,01,1C,24,,27326.096040,R
,0,00000565,,8,00,00,00,00,00,01,1C,24,,27326.096460,R
,0,00000163,,8,00,00,00,00,00,01,1C,25,,27326.098090,R
,0,00000565,,8,00,00,00,00,00,01,1C,25,,27326.098510,R
,0,00000163,,8,00,00,00,00,00,01,1C,26,,27326.100130,R
,0,00000565,,8,00,00,00,00,00,01,1C,26,,27326.100560,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.100820,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.101070,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.101330,R
,0,000000C4,,8,DE,0D,00,00,00,00,00,00,,27326.101580,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27326.101750,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27326.102010,R
,0,00000163,,8,00,00,00,00,00,01,1C,27,,27326.102270,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27326.102520,R
,0,00000565,,8,00,00,00,00,00,01,1C,27,,27326.102780,R
,0,00000163,,8,00,00,00,00,00,01,1C,28,,27326.104230,R
,0,00000565,,8,00,00,00,00,00,01,1C,28,,27326.104660,R
,0,00000163,,8,00,00,00,00,00,01,1C,29,,27326.106280,R
,0,00000565,,8,00,00,00,00,00,01,1C,29,,27326.106700,R
,0,00000163,,8,00,00,00,00,00,01,1C,2A,,27326.108330,R
,0,00000565,,8,00,00,00,00,00,01,1C,2A,,27326.108750,R
,0,00000163,,8,00,00,00,00,00,01,1C,2B,,27326.110370,R
,0,000000C4,,8,DE,0D,00,00,00,00,00,00,,27326.110630,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.110890,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.111140,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.111400,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27326.111650,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27326.111910,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27326.112170,R
,0,00000565,,8,00,00,00,00,00,01,1C,2B,,27326.112420,R
,0,00000163,,8,00,00,00,00,00,01,1C,2C,,27326.112680,R
,0,00000565,,8,00,00,00,00,00,01,1C,2C,,27326.113100,R
,0,00000163,,8,00,00,00,00,00,01,1C,2D,,27326.114470,R
,0,00000565,,8,00,00,00,00,00,01,1C,2D,,27326.114810,R
,0,00000163,,8,00,00,00,00,00,01,1C,2E,,27326.116430,R
,0,00000565,,8,00,00,00,00,00,01,1C,2E,,27326.116860,R
,0,00000163,,8,00,00,00,00,00,01,1C,2F,,27326.118480,R
,0,00000565,,8,00,00,00,00,00,01,1C,2F,,27326.118910,R
,0,00000163,,8,00,00,00,00,00,01,1C,30,,27326.120530,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.120780,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.121040,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.121300,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27326.121550,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27326.121810,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27326.122060,R
,0,00000565,,8,00,00,00,00,00,01,1C,30,,27326.122230,R
,0,00000163,,8,00,00,00,00,00,01,1C,31,,27326.122920,R
,0,00000565,,8,00,00,00,00,00,01,1C,31,,27326.123260,R
,0,00000163,,8,00,00,00,00,00,01,1C,32,,27326.124620,R
,0,00000565,,8,00,00,00,00,00,01,1C,32,,27326.125050,R
,0,00000163,,8,00,00,00,00,00,01,1C,33,,27326.126670,R
,0,00000565,,8,00,00,00,00,00,01,1C,33,,27326.127100,R
,0,00000163,,8,00,00,00,00,00,01,1C,34,,27326.128720,R
,0,00000565,,8,00,00,00,00,00,01,1C,34,,27326.129060,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27326.130680,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.130940,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.131190,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.131370,R
,0,00000163,,8,00,00,00,00,00,01,1C,35,,27326.131620,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27326.131880,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27326.132130,R
,0,00000565,,8,00,00,00,00,00,01,1C,35,,27326.132390,R
,0,00000163,,8,00,00,00,00,00,01,1C,36,,27326.132990,R
,0,00000565,,8,00,00,00,00,00,01,1C,36,,27326.133410,R
,0,00000163,,8,00,00,00,00,00,01,1C,37,,27326.134780,R
,0,00000565,,8,00,00,00,00,00,01,1C,37,,27326.135210,R
,0,00000163,,8,00,00,00,00,00,01,1C,38,,27326.136830,R
,0,00000565,,8,00,00,00,00,00,01,1C,38,,27326.137250,R
,0,00000163,,8,00,00,00,00,00,01,1C,39,,27326.138870,R
,0,00000565,,8,00,00,00,00,00,01,1C,39,,27326.139300,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27326.140670,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.140920,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.141180,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.141430,R
,0,00000163,,8,00,00,00,00,00,01,1C,3A,,27326.141610,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27326.141860,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27326.142120,R
,0,00000565,,8,00,00,00,00,00,01,1C,3A,,27326.142370,R
,0,00000163,,8,00,00,00,00,00,01,1C,3B,,27326.142970,R
,0,00000565,,8,00,00,00,00,00,01,1C,3B,,27326.143400,R
,0,00000163,,8,00,00,00,00,00,01,1C,3C,,27326.145020,R
,0,00000565,,8,00,00,00,00,00,01,1C,3C,,27326.145450,R
,0,00000163,,8,00,00,00,00,00,01,1C,3D,,27326.147070,R
,0,00000565,,8,00,00,00,00,00,01,1C,3D,,27326.147490,R
,0,00000163,,8,00,00,00,00,00,01,1C,3E,,27326.149110,R
,0,00000565,,8,00,00,00,00,00,01,1C,3E,,27326.149460,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27326.150650,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.150910,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.151160,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.151420,R
,0,00000163,,8,00,00,00,00,00,01,1C,3F,,27326.151670,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27326.151850,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27326.152100,R
,0,00000565,,8,00,00,00,00,00,01,1C,3F,,27326.152360,R
,0,00000163,,8,00,00,00,00,00,01,1C,40,,27326.153130,R
,0,00000565,,8,00,00,00,00,00,01,1C,40,,27326.153550,R
,0,00000163,,8,00,00,00,00,00,01,1C,41,,27326.155170,R
,0,00000565,,8,00,00,00,00,00,01,1C,41,,27326.155600,R
,0,00000163,,8,00,00,00,00,00,01,1C,42,,27326.157220,R
,0,00000565,,8,00,00,00,00,00,01,1C,42,,27326.157650,R
,0,00000163,,8,00,00,00,00,00,01,1C,43,,27326.159270,R
,0,00000565,,8,00,00,00,00,00,01,1C,43,,27326.159700,R
,0,000000A0,,8,61,12,00,00,00,00,00,00,,27326.160630,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.160890,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.161150,R
,0,000000B0,,8,C5,12,00,00,00,00,00,00,,27326.161400,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.161660,R
,0,000000C0,,8,29,13,00,00,00,00,00,00,,27326.161910,R
,0,00000163,,8,00,00,00,00,00,01,1C,44,,27326.162090,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27326.162340,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27326.162600,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27326.162850,R
,0,00000565,,8,00,00,00,00,00,01,1C,44,,27326.163110,R
,0,00000163,,8,00,00,00,00,00,01,1C,45,,27326.163710,R
,0,00000565,,8,00,00,00,00,00,01,1C,45,,27326.164050,R
,0,00000163,,8,00,00,00,00,00,01,1C,46,,27326.165410,R
,0,00000565,,8,00,00,00,00,00,01,1C,46,,27326.165840,R
,0,00000163,,8,00,00,00,00,00,01,1C,47,,27326.167460,R
,0,00000565,,8,00,00,00,00,00,01,1C,47,,27326.167800,R
,0,00000163,,8,00,00,00,00,00,01,1C,48,,27326.169510,R
,0,00000565,,8,00,00,00,00,00,01,1C,48,,27326.169850,R
,0,000000A0,,8,66,12,00,00,00,00,00,00,,27326.170620,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.170870,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.171130,R
,0,000000B0,,8,CA,12,00,00,00,00,00,00,,27326.171390,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.171640,R
,0,000000C0,,8,2E,13,00,00,00,00,00,00,,27326.171900,R
,0,00000163,,8,00,00,00,00,00,01,1C,49,,27326.172150,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27326.172330,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27326.172580,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27326.172840,R
,0,00000565,,8,00,00,00,00,00,01,1C,49,,27326.173090,R
,0,00000163,,8,00,00,00,00,00,01,1C,4A,,27326.173690,R
,0,00000565,,8,00,00,00,00,00,01,1C,4A,,27326.174120,R
,0,00000163,,8,00,00,00,00,00,01,1C,4B,,27326.175570,R
,0,00000565,,8,00,00,00,00,00,01,1C,4B,,27326.175990,R
,0,00000163,,8,00,00,00,00,00,01,1C,4C,,27326.177620,R
,0,00000565,,8,00,00,00,00,00,01,1C,4C,,27326.178040,R
,0,00000163,,8,00,00,00,00,00,01,1C,4D,,27326.179660,R
,0,00000565,,8,00,00,00,00,00,01,1C,4D,,27326.180090,R
,0,000000A0,,8,6B,12,00,00,00,00,00,00,,27326.180600,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27326.180860,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27326.181110,R
,0,000000B0,,8,CF,12,00,00,00,00,00,00,,27326.181370,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27326.181630,R
